TYPE,IDENTIFIER,GRAMMAR_PATTERN,WORD,POSITION,NORMALIZED_POSITION,CONTEXT,CORRECT_TAG,SYSTEM,IDENTIFIER_CODE
String,token Type S,NM NM N,Type,1,1,3,NM,{'antlr4.srcml.xml_identifiers'},980
Real,tranched Loss After,NM N P,Loss,1,1,3,N,{'QuantLib.srcml.xml_identifiers'},981
Real,tranched Loss After,NM N P,tranched,0,0,3,NM,{'QuantLib.srcml.xml_identifiers'},981
Real,tranched Loss After,NM N P,After,2,2,3,P,{'QuantLib.srcml.xml_identifiers'},981
Affine3,transform Unique Id,NM NM N,Id,2,2,3,N,{'ogre.srcml.xml_identifiers'},982
Affine3,transform Unique Id,NM NM N,transform,0,0,3,NM,{'ogre.srcml.xml_identifiers'},982
Affine3,transform Unique Id,NM NM N,Unique,1,1,3,NM,{'ogre.srcml.xml_identifiers'},982
bool,trim Parse Trees,V NM NPL,Parse,1,1,3,NM,{'antlr4.srcml.xml_identifiers'},983
bool,trim Parse Trees,V NM NPL,Trees,2,2,3,NPL,{'antlr4.srcml.xml_identifiers'},983
bool,trim Parse Trees,V NM NPL,trim,0,0,3,V,{'antlr4.srcml.xml_identifiers'},983
Treebank,tune Treebank,NM N,Treebank,1,2,3,N,{'corenlp.srcml.xml_identifiers'},984
Treebank,tune Treebank,NM N,tune,0,0,3,NM,{'corenlp.srcml.xml_identifiers'},984
char,txt alias,NM N,alias,1,2,3,N,{'grpc.srcml.xml_identifiers'},985
char,txt alias,NM N,txt,0,0,3,NM,{'grpc.srcml.xml_identifiers'},985
int,ui Index,NM N,Index,1,2,3,N,{'ogre.srcml.xml_identifiers'},986
int,ui Index,NM N,ui,0,0,3,NM,{'ogre.srcml.xml_identifiers'},986
GeglRectangle,update area,NM N,area,1,2,3,N,{'gimp.srcml.xml_identifiers'},987
GeglRectangle,update area,NM N,update,0,0,3,NM,{'gimp.srcml.xml_identifiers'},987
bool,use mat dirs,V NM NPL,mat,1,1,3,NM,{'irrlicht.srcml.xml_identifiers'},988
bool,use mat dirs,V NM NPL,dirs,2,2,3,NPL,{'irrlicht.srcml.xml_identifiers'},988
bool,use mat dirs,V NM NPL,use,0,0,3,V,{'irrlicht.srcml.xml_identifiers'},988
long,utc Timestamp Ms,NM NM NPL,utc,0,0,3,NM,{'Telegram.srcml.xml_identifiers'},989
long,utc Timestamp Ms,NM NM NPL,Timestamp,1,1,3,NM,{'Telegram.srcml.xml_identifiers'},989
long,utc Timestamp Ms,NM NM NPL,Ms,2,2,3,NPL,{'Telegram.srcml.xml_identifiers'},989
float,v proj axis,NM NM N,axis,2,2,3,N,{'blender.srcml.xml_identifiers'},990
float,v proj axis,NM NM N,v,0,0,3,NM,{'blender.srcml.xml_identifiers'},990
float,v proj axis,NM NM N,proj,1,1,3,NM,{'blender.srcml.xml_identifiers'},990
StringTokenizer,v Tok,NM N,Tok,1,2,3,N,{'elasticsearch.srcml.xml_identifiers'},991
StringTokenizer,v Tok,NM N,v,0,0,3,NM,{'elasticsearch.srcml.xml_identifiers'},991
sizet,Val Size,NM N,Size,1,2,3,N,{'grpc.srcml.xml_identifiers'},992
sizet,Val Size,NM N,Val,0,0,3,NM,{'grpc.srcml.xml_identifiers'},992
String,value Count String,NM NM N,String,2,2,3,N,{'okhttp.srcml.xml_identifiers'},993
String,value Count String,NM NM N,value,0,0,3,NM,{'okhttp.srcml.xml_identifiers'},993
String,value Count String,NM NM N,Count,1,1,3,NM,{'okhttp.srcml.xml_identifiers'},993
Real,value X,NM N,X,1,2,3,N,{'QuantLib.srcml.xml_identifiers'},994
Real,value X,NM N,value,0,0,3,NM,{'QuantLib.srcml.xml_identifiers'},994
Object[],var Args,NM NPL,var,0,0,3,NM,{'mockito.srcml.xml_identifiers'},995
Object[],var Args,NM NPL,Args,1,2,3,NPL,{'mockito.srcml.xml_identifiers'},995
Set,vary Fields,NM NPL,vary,0,0,3,NM,{'okhttp.srcml.xml_identifiers'},996
Set,vary Fields,NM NPL,Fields,1,2,3,NPL,{'okhttp.srcml.xml_identifiers'},996
VerificationOverTimeImpl,verification Over Time,N P N,verification,0,0,3,N,{'mockito.srcml.xml_identifiers'},997
VerificationOverTimeImpl,verification Over Time,N P N,Time,2,2,3,N,{'mockito.srcml.xml_identifiers'},997
VerificationOverTimeImpl,verification Over Time,N P N,Over,1,1,3,P,{'mockito.srcml.xml_identifiers'},997
long,wait Until,V P,Until,1,2,3,P,{'jenkins.srcml.xml_identifiers'},998
long,wait Until,V P,wait,0,0,3,V,{'jenkins.srcml.xml_identifiers'},998
s32,wat id,NM N,id,1,2,3,N,{'irrlicht.srcml.xml_identifiers'},999
s32,wat id,NM N,wat,0,0,3,NM,{'irrlicht.srcml.xml_identifiers'},999
int,win Error,NM N,Error,1,2,3,N,{'ogre.srcml.xml_identifiers'},1000
int,win Error,NM N,win,0,0,3,NM,{'ogre.srcml.xml_identifiers'},1000
gboolean,within vertically,P VM,within,0,0,3,P,{'gimp.srcml.xml_identifiers'},1001
gboolean,within vertically,P VM,vertically,1,2,3,VM,{'gimp.srcml.xml_identifiers'},1001
int,worst score,NM N,score,1,2,3,N,{'opencv.srcml.xml_identifiers'},1002
int,worst score,NM N,worst,0,0,3,NM,{'opencv.srcml.xml_identifiers'},1002
Class,wrapper Class,NM N,Class,1,2,3,N,{'junit4.srcml.xml_identifiers'},1003
Class,wrapper Class,NM N,wrapper,0,0,3,NM,{'junit4.srcml.xml_identifiers'},1003
btScalar,x 2,N D,2,1,2,3,D,{'bullet3.srcml.xml_identifiers'},1004
btScalar,x 2,N D,x,0,0,3,N,{'bullet3.srcml.xml_identifiers'},1004
float,x Distance,NM N,Distance,1,2,3,N,{'openFrameworks.srcml.xml_identifiers'},1005
float,x Distance,NM N,x,0,0,3,NM,{'openFrameworks.srcml.xml_identifiers'},1005
void,Add Bezier Curve,V NM N,Curve,2,2,4,N,{'elasticsearch.srcml.xml_identifiers'},1006
void,Add Bezier Curve,V NM N,Bezier,1,1,4,NM,{'elasticsearch.srcml.xml_identifiers'},1006
void,Add Bezier Curve,V NM N,Add,0,0,4,V,{'elasticsearch.srcml.xml_identifiers'},1006
void,Add Log To Stream,V N P N,Log,1,1,4,N,{'mockito.srcml.xml_identifiers'},1007
void,Add Log To Stream,V N P N,Stream,3,2,4,N,{'mockito.srcml.xml_identifiers'},1007
void,Add Log To Stream,V N P N,To,2,1,4,P,{'mockito.srcml.xml_identifiers'},1007
void,Add Log To Stream,V N P N,Add,0,0,4,V,{'mockito.srcml.xml_identifiers'},1007
void,add Object Index,V NM N,Index,2,2,4,N,{'gimp.srcml.xml_identifiers'},1008
void,add Object Index,V NM N,Object,1,1,4,NM,{'gimp.srcml.xml_identifiers'},1008
void,add Object Index,V NM N,add,0,0,4,V,{'gimp.srcml.xml_identifiers'},1008
void,add Ordered List,V NM N,List,2,2,4,N,{'elasticsearch.srcml.xml_identifiers'},1009
void,add Ordered List,V NM N,Ordered,1,1,4,NM,{'elasticsearch.srcml.xml_identifiers'},1009
void,add Ordered List,V NM N,add,0,0,4,V,{'elasticsearch.srcml.xml_identifiers'},1009
void,add Unicode Script Codes To Names,V NM NM NPL P NPL,Unicode,1,1,4,NM,{'blender.srcml.xml_identifiers'},1010
void,add Unicode Script Codes To Names,V NM NM NPL P NPL,Script,2,1,4,NM,{'blender.srcml.xml_identifiers'},1010
void,add Unicode Script Codes To Names,V NM NM NPL P NPL,Codes,3,1,4,NPL,{'blender.srcml.xml_identifiers'},1010
void,add Unicode Script Codes To Names,V NM NM NPL P NPL,Names,5,2,4,NPL,{'blender.srcml.xml_identifiers'},1010
void,add Unicode Script Codes To Names,V NM NM NPL P NPL,To,4,1,4,P,{'blender.srcml.xml_identifiers'},1010
void,add Unicode Script Codes To Names,V NM NM NPL P NPL,add,0,0,4,V,{'blender.srcml.xml_identifiers'},1010
QGradient,adjusted Gradient,NM N,Gradient,1,2,4,N,{'kdevelop.srcml.xml_identifiers'},1011
QGradient,adjusted Gradient,NM N,adjusted,0,0,4,NM,{'kdevelop.srcml.xml_identifiers'},1011
void,after Channel,P N,Channel,1,2,4,N,{'grpc.srcml.xml_identifiers'},1012
void,after Channel,P N,after,0,0,4,P,{'grpc.srcml.xml_identifiers'},1012
QString,all Open Files String,DT NM NM N,all,0,0,4,DT,{'okhttp.srcml.xml_identifiers'},1013
QString,all Open Files String,DT NM NM N,String,3,2,4,N,{'okhttp.srcml.xml_identifiers'},1013
QString,all Open Files String,DT NM NM N,Open,1,1,4,NM,{'okhttp.srcml.xml_identifiers'},1013
QString,all Open Files String,DT NM NM N,Files,2,1,4,NM,{'okhttp.srcml.xml_identifiers'},1013
void,append Python Style Escaped Code Point,V NM N NM NM N,Style,2,1,4,N,{'calligra.srcml.xml_identifiers'},1014
void,append Python Style Escaped Code Point,V NM N NM NM N,Point,5,2,4,N,{'calligra.srcml.xml_identifiers'},1014
void,append Python Style Escaped Code Point,V NM N NM NM N,Python,1,1,4,NM,{'calligra.srcml.xml_identifiers'},1014
void,append Python Style Escaped Code Point,V NM N NM NM N,Escaped,3,1,4,NM,{'calligra.srcml.xml_identifiers'},1014
void,append Python Style Escaped Code Point,V NM N NM NM N,Code,4,1,4,NM,{'calligra.srcml.xml_identifiers'},1014
void,append Python Style Escaped Code Point,V NM N NM NM N,append,0,0,4,V,{'calligra.srcml.xml_identifiers'},1014
void,append Sequence,V N,Sequence,1,2,4,N,{'grpc.srcml.xml_identifiers'},1015
void,append Sequence,V N,append,0,0,4,V,{'grpc.srcml.xml_identifiers'},1015
void,apply Margin Insets,V NM NPL,Margin,1,1,4,NM,{'corenlp.srcml.xml_identifiers'},1016
void,apply Margin Insets,V NM NPL,Insets,2,2,4,NPL,{'corenlp.srcml.xml_identifiers'},1016
void,apply Margin Insets,V NM NPL,apply,0,0,4,V,{'corenlp.srcml.xml_identifiers'},1016
int,ares expand name for response,PRE V N P N,name,2,1,4,N,{'opencv.srcml.xml_identifiers'},1017
int,ares expand name for response,PRE V N P N,response,4,2,4,N,{'opencv.srcml.xml_identifiers'},1017
int,ares expand name for response,PRE V N P N,for,3,1,4,P,{'opencv.srcml.xml_identifiers'},1017
int,ares expand name for response,PRE V N P N,ares,0,0,4,PRE,{'opencv.srcml.xml_identifiers'},1017
int,ares expand name for response,PRE V N P N,expand,1,1,4,V,{'opencv.srcml.xml_identifiers'},1017
void,ARGB Subtract Row C,N V NM N,ARGB,0,0,4,N,{'calligra.srcml.xml_identifiers'},1018
void,ARGB Subtract Row C,N V NM N,C,3,2,4,N,{'calligra.srcml.xml_identifiers'},1018
void,ARGB Subtract Row C,N V NM N,Row,2,1,4,NM,{'calligra.srcml.xml_identifiers'},1018
void,ARGB Subtract Row C,N V NM N,Subtract,1,1,4,V,{'calligra.srcml.xml_identifiers'},1018
void,assign Lexer Token Types,V NM NM NPL,Lexer,1,1,4,NM,{'elasticsearch.srcml.xml_identifiers'},1019
void,assign Lexer Token Types,V NM NM NPL,Token,2,1,4,NM,{'elasticsearch.srcml.xml_identifiers'},1019
void,assign Lexer Token Types,V NM NM NPL,Types,3,2,4,NPL,{'elasticsearch.srcml.xml_identifiers'},1019
void,assign Lexer Token Types,V NM NM NPL,assign,0,0,4,V,{'elasticsearch.srcml.xml_identifiers'},1019
AUDSound,AUD Sound envelope,PRE NM N,envelope,2,2,4,N,{'opencv.srcml.xml_identifiers'},1020
AUDSound,AUD Sound envelope,PRE NM N,Sound,1,1,4,NM,{'opencv.srcml.xml_identifiers'},1020
AUDSound,AUD Sound envelope,PRE NM N,AUD,0,0,4,PRE,{'opencv.srcml.xml_identifiers'},1020
void,b3 Push Profile Timing,PRE V NM N,Timing,3,2,4,N,{'bullet3.srcml.xml_identifiers'},1021
void,b3 Push Profile Timing,PRE V NM N,Profile,2,1,4,NM,{'bullet3.srcml.xml_identifiers'},1021
void,b3 Push Profile Timing,PRE V NM N,b3,0,0,4,PRE,{'bullet3.srcml.xml_identifiers'},1021
void,b3 Push Profile Timing,PRE V NM N,Push,1,1,4,V,{'bullet3.srcml.xml_identifiers'},1021
Constructor,biggest Constructor,NM N,Constructor,1,2,4,N,{'blender.srcml.xml_identifiers'},1022
Constructor,biggest Constructor,NM N,biggest,0,0,4,NM,{'blender.srcml.xml_identifiers'},1022
String,binary Search Bytes,NM N NPL,Search,1,1,4,N,{'irrlicht.srcml.xml_identifiers'},1023
String,binary Search Bytes,NM N NPL,binary,0,0,4,NM,{'irrlicht.srcml.xml_identifiers'},1023
String,binary Search Bytes,NM N NPL,Bytes,2,2,4,NPL,{'irrlicht.srcml.xml_identifiers'},1023
int,BKE lattice index flip,PRE NM N V,index,2,1,4,N,{'calligra.srcml.xml_identifiers'},1024
int,BKE lattice index flip,PRE NM N V,lattice,1,1,4,NM,{'calligra.srcml.xml_identifiers'},1024
int,BKE lattice index flip,PRE NM N V,BKE,0,0,4,PRE,{'calligra.srcml.xml_identifiers'},1024
int,BKE lattice index flip,PRE NM N V,flip,3,2,4,V,{'calligra.srcml.xml_identifiers'},1024
void,BLI str r strip,PRE N VM V,str,1,1,4,N,{'swift.srcml.xml_identifiers'},1025
void,BLI str r strip,PRE N VM V,BLI,0,0,4,PRE,{'swift.srcml.xml_identifiers'},1025
void,BLI str r strip,PRE N VM V,strip,3,2,4,V,{'swift.srcml.xml_identifiers'},1025
void,BLI str r strip,PRE N VM V,r,2,1,4,VM,{'swift.srcml.xml_identifiers'},1025
void,build Group Query,V NM N,Query,2,2,4,N,{'opencv.srcml.xml_identifiers'},1026
void,build Group Query,V NM N,Group,1,1,4,NM,{'opencv.srcml.xml_identifiers'},1026
void,build Group Query,V NM N,build,0,0,4,V,{'opencv.srcml.xml_identifiers'},1026
void,build Lexer Rule Actions,V NM NM NPL,Lexer,1,1,4,NM,{'calligra.srcml.xml_identifiers'},1027
void,build Lexer Rule Actions,V NM NM NPL,Rule,2,1,4,NM,{'calligra.srcml.xml_identifiers'},1027
void,build Lexer Rule Actions,V NM NM NPL,Actions,3,2,4,NPL,{'calligra.srcml.xml_identifiers'},1027
void,build Lexer Rule Actions,V NM NM NPL,build,0,0,4,V,{'calligra.srcml.xml_identifiers'},1027
u32,calc LUT,V N,LUT,1,2,4,N,{'bullet3.srcml.xml_identifiers'},1028
u32,calc LUT,V N,calc,0,0,4,V,{'bullet3.srcml.xml_identifiers'},1028
bool,check GL Support,V NM N,Support,2,2,4,N,{'QuantLib.srcml.xml_identifiers'},1029
bool,check GL Support,V NM N,GL,1,1,4,NM,{'QuantLib.srcml.xml_identifiers'},1029
bool,check GL Support,V NM N,check,0,0,4,V,{'QuantLib.srcml.xml_identifiers'},1029
void,check Not Interface,V VM N,Interface,2,2,4,N,{'blender.srcml.xml_identifiers'},1030
void,check Not Interface,V VM N,check,0,0,4,V,{'blender.srcml.xml_identifiers'},1030
void,check Not Interface,V VM N,Not,1,1,4,VM,{'blender.srcml.xml_identifiers'},1030
void,check Not Local,V VM N,Local,2,2,4,N,{'antlr4.srcml.xml_identifiers'},1031
void,check Not Local,V VM N,check,0,0,4,V,{'antlr4.srcml.xml_identifiers'},1031
void,check Not Local,V VM N,Not,1,1,4,VM,{'antlr4.srcml.xml_identifiers'},1031
void,check Sign,V N,Sign,1,2,4,N,{'opencv.srcml.xml_identifiers'},1032
void,check Sign,V N,check,0,0,4,V,{'opencv.srcml.xml_identifiers'},1032
void,check T,V N,T,1,2,4,N,{'junit4.srcml.xml_identifiers'},1033
void,check T,V N,check,0,0,4,V,{'junit4.srcml.xml_identifiers'},1033
void,Check Writeable,V NM,Writeable,1,2,4,NM,{'mockito.srcml.xml_identifiers'},1034
void,Check Writeable,V NM,Check,0,0,4,V,{'mockito.srcml.xml_identifiers'},1034
void,choose Document,V N,Document,1,2,4,N,{'jenkins.srcml.xml_identifiers'},1035
void,choose Document,V N,choose,0,0,4,V,{'jenkins.srcml.xml_identifiers'},1035
Annotation[],class Annotations,NM NPL,class,0,0,4,NM,{'openFrameworks.srcml.xml_identifiers'},1036
Annotation[],class Annotations,NM NPL,Annotations,1,2,4,NPL,{'openFrameworks.srcml.xml_identifiers'},1036
void,Clear Active ID,V NM N,ID,2,2,4,N,{'gimp.srcml.xml_identifiers'},1037
void,Clear Active ID,V NM N,Active,1,1,4,NM,{'gimp.srcml.xml_identifiers'},1037
void,Clear Active ID,V NM N,Clear,0,0,4,V,{'gimp.srcml.xml_identifiers'},1037
int,compare Inverse And Forward Dynamics,V NM CJ NM NPL,And,2,1,4,CJ,{'irrlicht.srcml.xml_identifiers'},1038
int,compare Inverse And Forward Dynamics,V NM CJ NM NPL,Inverse,1,1,4,NM,{'irrlicht.srcml.xml_identifiers'},1038
int,compare Inverse And Forward Dynamics,V NM CJ NM NPL,Forward,3,1,4,NM,{'irrlicht.srcml.xml_identifiers'},1038
int,compare Inverse And Forward Dynamics,V NM CJ NM NPL,Dynamics,4,2,4,NPL,{'irrlicht.srcml.xml_identifiers'},1038
int,compare Inverse And Forward Dynamics,V NM CJ NM NPL,compare,0,0,4,V,{'irrlicht.srcml.xml_identifiers'},1038
QList,context Url List,NM NM N,List,2,2,4,N,{'kdevelop.srcml.xml_identifiers'},1039
QList,context Url List,NM NM N,context,0,0,4,NM,{'kdevelop.srcml.xml_identifiers'},1039
QList,context Url List,NM NM N,Url,1,1,4,NM,{'kdevelop.srcml.xml_identifiers'},1039
string,Convert To Php Namespace,V P NM N,Namespace,3,2,4,N,{'gimp.srcml.xml_identifiers'},1040
string,Convert To Php Namespace,V P NM N,Php,2,1,4,NM,{'gimp.srcml.xml_identifiers'},1040
string,Convert To Php Namespace,V P NM N,To,1,1,4,P,{'gimp.srcml.xml_identifiers'},1040
string,Convert To Php Namespace,V P NM N,Convert,0,0,4,V,{'gimp.srcml.xml_identifiers'},1040
int,create Duplicate Change Id,V NM NM N,Id,3,2,4,N,{'ogre.srcml.xml_identifiers'},1041
int,create Duplicate Change Id,V NM NM N,Duplicate,1,1,4,NM,{'ogre.srcml.xml_identifiers'},1041
int,create Duplicate Change Id,V NM NM N,Change,2,1,4,NM,{'ogre.srcml.xml_identifiers'},1041
int,create Duplicate Change Id,V NM NM N,create,0,0,4,V,{'ogre.srcml.xml_identifiers'},1041
ParameterPtr,create In Indices,V NM NPL,In,1,1,4,NM,{'swift.srcml.xml_identifiers'},1042
ParameterPtr,create In Indices,V NM NPL,Indices,2,2,4,NPL,{'swift.srcml.xml_identifiers'},1042
ParameterPtr,create In Indices,V NM NPL,create,0,0,4,V,{'swift.srcml.xml_identifiers'},1042
bool,create metadata array,V NM N,array,2,2,4,N,{'ogre.srcml.xml_identifiers'},1043
bool,create metadata array,V NM N,metadata,1,1,4,NM,{'ogre.srcml.xml_identifiers'},1043
bool,create metadata array,V NM N,create,0,0,4,V,{'ogre.srcml.xml_identifiers'},1043
Buffer,create Sub Buffer,V NM N,Buffer,2,2,4,N,{'QuantLib.srcml.xml_identifiers'},1044
Buffer,create Sub Buffer,V NM N,Sub,1,1,4,NM,{'QuantLib.srcml.xml_identifiers'},1044
Buffer,create Sub Buffer,V NM N,create,0,0,4,V,{'QuantLib.srcml.xml_identifiers'},1044
int,current Slide,NM N,Slide,1,2,4,N,{'Telegram.srcml.xml_identifiers'},1045
int,current Slide,NM N,current,0,0,4,NM,{'Telegram.srcml.xml_identifiers'},1045
vector,curves,NPL,curves,0,0,4,NPL,{'okhttp.srcml.xml_identifiers'},1046
void,declare Component,V N,Component,1,2,4,N,{'jenkins.srcml.xml_identifiers'},1047
void,declare Component,V N,declare,0,0,4,V,{'jenkins.srcml.xml_identifiers'},1047
Object,deep Stub,NM N,Stub,1,2,4,N,{'antlr4.srcml.xml_identifiers'},1048
Object,deep Stub,NM N,deep,0,0,4,NM,{'antlr4.srcml.xml_identifiers'},1048
DeleteResponse,delete,V,delete,0,0,4,V,{'mockito.srcml.xml_identifiers'},1049
void,Delete Input,V N,Input,1,2,4,N,{'elasticsearch.srcml.xml_identifiers'},1050
void,Delete Input,V N,Delete,0,0,4,V,{'elasticsearch.srcml.xml_identifiers'},1050
Strictness,determine Strictness,V N,Strictness,1,2,4,N,{'Telegram.srcml.xml_identifiers'},1051
Strictness,determine Strictness,V N,determine,0,0,4,V,{'Telegram.srcml.xml_identifiers'},1051
void,dialog info update,NM N V,info,1,1,4,N,{'jenkins.srcml.xml_identifiers'},1052
void,dialog info update,NM N V,dialog,0,0,4,NM,{'jenkins.srcml.xml_identifiers'},1052
void,dialog info update,NM N V,update,2,2,4,V,{'jenkins.srcml.xml_identifiers'},1052
DiscountFactor,dividend Discount Mother,NM NM N,Mother,2,2,4,N,{'openFrameworks.srcml.xml_identifiers'},1053
DiscountFactor,dividend Discount Mother,NM NM N,dividend,0,0,4,NM,{'openFrameworks.srcml.xml_identifiers'},1053
DiscountFactor,dividend Discount Mother,NM NM N,Discount,1,1,4,NM,{'openFrameworks.srcml.xml_identifiers'},1053
HttpResponse,do Forward,V V,do,0,0,4,V,{'opencv.srcml.xml_identifiers'},1054
HttpResponse,do Forward,V V,Forward,1,2,4,V,{'opencv.srcml.xml_identifiers'},1054
HttpResponse,do Install Status,V NM N,Status,2,2,4,N,{'bullet3.srcml.xml_identifiers'},1055
HttpResponse,do Install Status,V NM N,Install,1,1,4,NM,{'bullet3.srcml.xml_identifiers'},1055
HttpResponse,do Install Status,V NM N,do,0,0,4,V,{'bullet3.srcml.xml_identifiers'},1055
void,do Login Entry,V NM N,Entry,2,2,4,N,{'antlr4.srcml.xml_identifiers'},1056
void,do Login Entry,V NM N,Login,1,1,4,NM,{'antlr4.srcml.xml_identifiers'},1056
void,do Login Entry,V NM N,do,0,0,4,V,{'antlr4.srcml.xml_identifiers'},1056
bool,do Print After,V V P,After,2,2,4,P,{'opencv.srcml.xml_identifiers'},1057
bool,do Print After,V V P,do,0,0,4,V,{'opencv.srcml.xml_identifiers'},1057
bool,do Print After,V V P,Print,1,1,4,V,{'opencv.srcml.xml_identifiers'},1057
void,dump cemd cmd,V NM N,cmd,2,2,4,N,{'Telegram.srcml.xml_identifiers'},1058
void,dump cemd cmd,V NM N,cemd,1,1,4,NM,{'Telegram.srcml.xml_identifiers'},1058
void,dump cemd cmd,V NM N,dump,0,0,4,V,{'Telegram.srcml.xml_identifiers'},1058
void,dump Core Map To String Builder,V NM N P NM N,Map,2,1,4,N,{'swift.srcml.xml_identifiers'},1059
void,dump Core Map To String Builder,V NM N P NM N,Builder,5,2,4,N,{'swift.srcml.xml_identifiers'},1059
void,dump Core Map To String Builder,V NM N P NM N,Core,1,1,4,NM,{'swift.srcml.xml_identifiers'},1059
void,dump Core Map To String Builder,V NM N P NM N,String,4,1,4,NM,{'swift.srcml.xml_identifiers'},1059
void,dump Core Map To String Builder,V NM N P NM N,To,3,1,4,P,{'swift.srcml.xml_identifiers'},1059
void,dump Core Map To String Builder,V NM N P NM N,dump,0,0,4,V,{'swift.srcml.xml_identifiers'},1059
void,dump Frame buffer Formats,V NM NM NPL,Frame,1,1,4,NM,{'irrlicht.srcml.xml_identifiers'},1060
void,dump Frame buffer Formats,V NM NM NPL,buffer,2,1,4,NM,{'irrlicht.srcml.xml_identifiers'},1060
void,dump Frame buffer Formats,V NM NM NPL,Formats,3,2,4,NPL,{'irrlicht.srcml.xml_identifiers'},1060
void,dump Frame buffer Formats,V NM NM NPL,dump,0,0,4,V,{'irrlicht.srcml.xml_identifiers'},1060
int,dynamic Table Index,NM NM N,Index,2,2,4,N,{'ogre.srcml.xml_identifiers'},1061
int,dynamic Table Index,NM NM N,dynamic,0,0,4,NM,{'ogre.srcml.xml_identifiers'},1061
int,dynamic Table Index,NM NM N,Table,1,1,4,NM,{'ogre.srcml.xml_identifiers'},1061
Style,effective Style,NM N,Style,1,2,4,N,{'bullet3.srcml.xml_identifiers'},1062
Style,effective Style,NM N,effective,0,0,4,NM,{'bullet3.srcml.xml_identifiers'},1062
ManagedValue,emit Address,V N,Address,1,2,4,N,{'swift.srcml.xml_identifiers'},1063
ManagedValue,emit Address,V N,emit,0,0,4,V,{'swift.srcml.xml_identifiers'},1063
void,enable Background Opacity,V NM N,Opacity,2,2,4,N,{'calligra.srcml.xml_identifiers'},1064
void,enable Background Opacity,V NM N,Background,1,1,4,NM,{'calligra.srcml.xml_identifiers'},1064
void,enable Background Opacity,V NM N,enable,0,0,4,V,{'calligra.srcml.xml_identifiers'},1064
void,enable Materials,V NPL,Materials,1,2,4,NPL,{'okhttp.srcml.xml_identifiers'},1065
void,enable Materials,V NPL,enable,0,0,4,V,{'okhttp.srcml.xml_identifiers'},1065
Set,expand Headers From Request,V NPL P N,Request,3,2,4,N,{'corenlp.srcml.xml_identifiers'},1066
Set,expand Headers From Request,V NPL P N,Headers,1,1,4,NPL,{'corenlp.srcml.xml_identifiers'},1066
Set,expand Headers From Request,V NPL P N,From,2,1,4,P,{'corenlp.srcml.xml_identifiers'},1066
Set,expand Headers From Request,V NPL P N,expand,0,0,4,V,{'corenlp.srcml.xml_identifiers'},1066
TimeSeries,extract Component,V N,Component,1,2,4,N,{'jenkins.srcml.xml_identifiers'},1067
TimeSeries,extract Component,V N,extract,0,0,4,V,{'jenkins.srcml.xml_identifiers'},1067
Class,extract Raw Type Of,V NM NM P,Raw,1,1,4,NM,{'ogre.srcml.xml_identifiers'},1068
Class,extract Raw Type Of,V NM NM P,Type,2,1,4,NM,{'ogre.srcml.xml_identifiers'},1068
Class,extract Raw Type Of,V NM NM P,Of,3,2,4,P,{'ogre.srcml.xml_identifiers'},1068
Class,extract Raw Type Of,V NM NM P,extract,0,0,4,V,{'ogre.srcml.xml_identifiers'},1068
void,fence,N,fence,0,0,4,N,{'kdevelop.srcml.xml_identifiers'},1069
Metadata,find Hashable Base Type,V NM NM N,Type,3,2,4,N,{'calligra.srcml.xml_identifiers'},1070
